cluster_id,n_users,n_merchants,n_transactions,transaction_amount,chargeback_count,chargebacked_transaction_count,disputed_amount,average_user_risk,average_merchant_risk,max_user_risk,max_merchant_risk,cluster_chargeback_rate,disputed_amount_ratio,temporal_concentration,relationship_concentration,cluster_risk_score,risk_level,top_signals,explanation
CLU00044,5,1,5,53878.19,1,1,1202.2,3.7333,26.7539,13.3333,26.7539,0.2,0.0223,0.2,0.1,19.3739,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 5 user(s) and 1 merchant(s) with 5 transaction(s), chargeback rate 20.0%, disputed amount ratio 2.2%."
CLU00434,2,1,2,15629.36,1,1,-2284.5,6.6667,11.1111,13.3333,11.1111,0.5,-0.1462,0.5,0.1,19.363,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -14.6%."
CLU00272,2,1,2,12208.18,1,1,-443.81,4.6667,7.7778,9.3333,7.7778,0.5,-0.0364,0.5,0.1,19.3436,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -3.6%."
CLU00142,4,1,4,61220.58,1,1,14197.19,3.3333,16.2645,9.3333,16.2645,0.25,0.2319,0.25,0.1,19.2976,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 23.2%."
CLU00025,6,2,7,65943.95,2,2,21656.55,3.1111,13.7314,9.3333,13.8115,0.2857,0.3284,0.1429,0.1,19.2686,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 6 user(s) and 2 merchant(s) with 7 transaction(s), chargeback rate 28.6%, disputed amount ratio 32.8%."
CLU00008,9,4,12,173700.44,4,4,8687.72,6.8148,16.516,26.6667,21.5271,0.3333,0.05,0.0833,0.1,19.2198,LOW,elevated_max_user_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_max_user_risk, high_cluster_chargeback_rate. Cluster involves 9 user(s) and 4 merchant(s) with 12 transaction(s), chargeback rate 33.3%, disputed amount ratio 5.0%."
CLU00435,2,1,2,32970.06,1,1,-1503.93,4.6667,7.7778,9.3333,7.7778,0.5,-0.0456,0.5,0.1,19.2047,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -4.6%."
CLU00059,5,1,5,50918.52,1,1,2179.89,2.6667,25.6336,13.3333,25.6336,0.2,0.0428,0.2,0.1,19.1773,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 5 user(s) and 1 merchant(s) with 5 transaction(s), chargeback rate 20.0%, disputed amount ratio 4.3%."
CLU00161,3,1,3,47350.67,1,1,9827.0,3.1111,11.2367,9.3333,11.2367,0.3333,0.2075,0.3333,0.1,19.1692,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 3 user(s) and 1 merchant(s) with 3 transaction(s), chargeback rate 33.3%, disputed amount ratio 20.8%."
CLU00162,3,1,3,28438.35,1,1,5873.9,3.1111,11.2203,9.3333,11.2203,0.3333,0.2065,0.3333,0.1,19.147,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 3 user(s) and 1 merchant(s) with 3 transaction(s), chargeback rate 33.3%, disputed amount ratio 20.7%."
CLU00064,5,1,5,73381.71,1,1,2264.22,3.2,25.8776,13.3333,25.8776,0.2,0.0309,0.2,0.1,19.1078,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 5 user(s) and 1 merchant(s) with 5 transaction(s), chargeback rate 20.0%, disputed amount ratio 3.1%."
CLU00046,5,1,5,65393.54,1,1,2485.28,3.2,25.5001,13.3333,25.5001,0.2,0.038,0.2,0.1,19.0451,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 5 user(s) and 1 merchant(s) with 5 transaction(s), chargeback rate 20.0%, disputed amount ratio 3.8%."
CLU00129,3,2,4,73520.14,1,1,8720.88,8.8889,10.3774,26.6667,20.7547,0.25,0.1186,0.25,0.1,19.0214,LOW,elevated_max_user_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_max_user_risk, high_cluster_chargeback_rate. Cluster involves 3 user(s) and 2 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 11.9%."
CLU00213,2,1,2,21882.84,1,1,-1382.96,4.6667,7.7778,9.3333,7.7778,0.5,-0.0632,0.5,0.1,18.9409,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -6.3%."
CLU00054,5,1,5,94599.8,1,1,3164.0,2.6667,25.3735,13.3333,25.3735,0.2,0.0334,0.2,0.1,18.9198,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 5 user(s) and 1 merchant(s) with 5 transaction(s), chargeback rate 20.0%, disputed amount ratio 3.3%."
CLU00029,6,1,6,96319.87,1,1,3127.19,3.3333,27.5208,13.3333,27.5208,0.1667,0.0325,0.1667,0.1,18.8717,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 6 user(s) and 1 merchant(s) with 6 transaction(s), chargeback rate 16.7%, disputed amount ratio 3.2%."
CLU00515,2,1,2,37745.49,1,1,-2640.42,4.6667,7.7778,9.3333,7.7778,0.5,-0.07,0.5,0.1,18.8396,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -7.0%."
CLU00177,3,1,3,36120.94,1,1,465.76,3.1111,7.9927,9.3333,7.9927,0.3333,0.0129,0.6667,0.1,18.459,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 3 user(s) and 1 merchant(s) with 3 transaction(s), chargeback rate 33.3%, disputed amount ratio 1.3%."
CLU00443,2,1,2,15300.38,1,1,-1478.88,4.6667,7.7778,9.3333,7.7778,0.5,-0.0967,0.5,0.1,18.439,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -9.7%."
CLU00098,4,1,4,39908.42,1,1,1486.0,5.0,15.2719,9.3333,15.2719,0.25,0.0372,0.5,0.1,18.4309,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 3.7%."
CLU00203,3,1,3,42639.03,1,1,237.88,3.1111,7.8708,9.3333,7.8708,0.3333,0.0056,0.6667,0.1,18.3248,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 3 user(s) and 1 merchant(s) with 3 transaction(s), chargeback rate 33.3%, disputed amount ratio 0.6%."
CLU00396,2,1,2,17694.58,1,1,-4925.7,6.6667,14.4444,13.3333,14.4444,0.5,-0.2784,0.5,0.1,18.3244,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -27.8%."
CLU00420,2,1,2,13558.56,1,1,-3807.76,6.6667,14.4444,13.3333,14.4444,0.5,-0.2808,0.5,0.1,18.2874,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -28.1%."
CLU00032,5,2,6,46049.0,1,1,10313.56,3.2,10.3308,12.0,20.6615,0.1667,0.224,0.3333,0.1,18.2574,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 5 user(s) and 2 merchant(s) with 6 transaction(s), chargeback rate 16.7%, disputed amount ratio 22.4%."
CLU00264,2,1,2,20189.25,1,1,-5341.0,8.0,11.1111,16.0,11.1111,0.5,-0.2645,0.5,0.1,18.254,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -26.5%."
CLU00113,4,1,4,53650.33,1,1,4547.87,3.3333,12.9949,9.3333,12.9949,0.25,0.0848,0.5,0.1,18.1192,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 8.5%."
CLU00415,2,1,2,32520.74,1,1,-6262.28,6.6667,11.1111,9.3333,11.1111,0.5,-0.1926,0.5,0.1,18.1116,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -19.3%."
CLU00023,5,3,7,57688.3,1,1,12194.3,4.0,8.3639,17.3333,25.0918,0.1429,0.2114,0.2857,0.1,17.8306,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 5 user(s) and 3 merchant(s) with 7 transaction(s), chargeback rate 14.3%, disputed amount ratio 21.1%."
CLU00569,1,2,2,20794.6,1,1,-3415.3,9.3333,3.8889,9.3333,7.7778,0.5,-0.1642,0.5,0.1,17.7364,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 1 user(s) and 2 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -16.4%."
CLU00101,4,1,4,34282.37,1,1,1722.0,3.3333,12.2273,9.3333,12.2273,0.25,0.0502,0.5,0.1,17.2557,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 5.0%."
CLU00141,4,1,4,28311.18,1,1,2366.0,3.6667,9.6349,12.0,9.6349,0.25,0.0836,0.5,0.1,17.1806,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 8.4%."
CLU00006,10,5,14,175590.33,5,3,35424.31,3.0667,9.0269,18.6667,21.6929,0.2143,0.2017,0.1429,0.1,16.9695,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 10 user(s) and 5 merchant(s) with 14 transaction(s), chargeback rate 21.4%, disputed amount ratio 20.2%."
CLU00573,1,1,1,3809.97,1,1,-2911.37,16.0,11.1111,16.0,11.1111,1.0,-0.7641,0.0,0.1,16.7378,LOW,elevated_avg_user_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_user_risk, high_cluster_chargeback_rate. Cluster involves 1 user(s) and 1 merchant(s) with 1 transaction(s), chargeback rate 100.0%, disputed amount ratio -76.4%."
CLU00352,2,1,2,14321.96,1,1,-3106.54,4.6667,7.7778,9.3333,7.7778,0.5,-0.2169,0.5,0.1,16.6353,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -21.7%."
CLU00016,6,3,8,90364.92,1,1,19778.02,2.8889,8.9862,17.3333,26.9586,0.125,0.2189,0.125,0.1,16.5699,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 6 user(s) and 3 merchant(s) with 8 transaction(s), chargeback rate 12.5%, disputed amount ratio 21.9%."
CLU00015,7,3,9,74641.07,2,2,813.4,4.9524,10.0215,25.3333,26.7311,0.2222,0.0109,0.2222,0.1,16.517,LOW,elevated_max_user_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_max_user_risk, high_cluster_chargeback_rate. Cluster involves 7 user(s) and 3 merchant(s) with 9 transaction(s), chargeback rate 22.2%, disputed amount ratio 1.1%."
CLU00009,9,3,11,122506.65,2,2,551.59,4.5926,11.975,26.6667,18.1473,0.1818,0.0045,0.2727,0.1,16.4926,LOW,elevated_max_user_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_max_user_risk, high_cluster_chargeback_rate. Cluster involves 9 user(s) and 3 merchant(s) with 11 transaction(s), chargeback rate 18.2%, disputed amount ratio 0.5%."
CLU00078,4,1,4,74089.97,1,1,448.0,3.3333,11.4202,9.3333,11.4202,0.25,0.006,0.5,0.1,16.2298,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 0.6%."
CLU00018,5,4,8,90400.9,2,2,3035.04,6.1333,8.4207,26.6667,18.7427,0.25,0.0336,0.125,0.1,16.1044,LOW,elevated_max_user_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_max_user_risk, high_cluster_chargeback_rate. Cluster involves 5 user(s) and 4 merchant(s) with 8 transaction(s), chargeback rate 25.0%, disputed amount ratio 3.4%."
CLU00215,2,1,2,8421.42,1,1,-3662.83,8.0,14.4444,13.3333,14.4444,0.5,-0.4349,0.5,0.1,15.9759,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -43.5%."
CLU00036,5,2,6,52657.47,1,1,13495.0,3.2,8.757,13.3333,17.514,0.1667,0.2563,0.1667,0.1,15.9744,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 5 user(s) and 2 merchant(s) with 6 transaction(s), chargeback rate 16.7%, disputed amount ratio 25.6%."
CLU00013,7,3,9,91113.39,2,2,1823.69,6.0952,8.7872,29.3333,14.8513,0.2222,0.02,0.1111,0.1,15.9465,LOW,elevated_max_user_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_max_user_risk, high_cluster_chargeback_rate. Cluster involves 7 user(s) and 3 merchant(s) with 9 transaction(s), chargeback rate 22.2%, disputed amount ratio 2.0%."
CLU00110,4,1,4,51570.92,1,1,2069.43,3.0,8.6695,9.3333,8.6695,0.25,0.0401,0.5,0.1,15.6692,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 4.0%."
CLU00001,26,8,33,416426.55,5,5,10711.56,3.6923,9.0562,33.3333,28.1784,0.1515,0.0257,0.0909,0.1,15.4697,LOW,elevated_max_user_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_max_user_risk, high_cluster_chargeback_rate. Cluster involves 26 user(s) and 8 merchant(s) with 33 transaction(s), chargeback rate 15.2%, disputed amount ratio 2.6%."
CLU00045,4,2,5,99044.92,1,1,1644.04,6.3333,9.0885,25.3333,14.8438,0.2,0.0166,0.2,0.1,15.4,LOW,elevated_max_user_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_max_user_risk, high_cluster_chargeback_rate. Cluster involves 4 user(s) and 2 merchant(s) with 5 transaction(s), chargeback rate 20.0%, disputed amount ratio 1.7%."
CLU00033,4,3,6,49417.06,1,1,9937.63,2.3333,4.8887,9.3333,14.666,0.1667,0.2011,0.3333,0.1,15.327,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 4 user(s) and 3 merchant(s) with 6 transaction(s), chargeback rate 16.7%, disputed amount ratio 20.1%."
CLU00014,7,3,9,78733.79,2,2,-557.38,3.8095,11.0376,26.6667,22.0016,0.2222,-0.0071,0.1111,0.1,15.3234,LOW,elevated_max_user_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_max_user_risk, high_cluster_chargeback_rate. Cluster involves 7 user(s) and 3 merchant(s) with 9 transaction(s), chargeback rate 22.2%, disputed amount ratio -0.7%."
CLU00020,6,2,7,123846.38,1,1,1426.02,4.4444,14.4231,26.6667,25.5128,0.1429,0.0115,0.1429,0.1,15.0101,LOW,elevated_max_user_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_max_user_risk, high_cluster_chargeback_rate. Cluster involves 6 user(s) and 2 merchant(s) with 7 transaction(s), chargeback rate 14.3%, disputed amount ratio 1.2%."
CLU00109,4,1,4,72005.99,1,1,358.42,2.3333,7.8884,9.3333,7.8884,0.25,0.005,0.5,0.1,14.9857,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 0.5%."
CLU00007,11,4,14,150398.89,2,2,-244.97,3.7576,13.8889,25.3333,27.7778,0.1429,-0.0016,0.1429,0.1,14.9839,LOW,elevated_max_user_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_max_user_risk, high_cluster_chargeback_rate. Cluster involves 11 user(s) and 4 merchant(s) with 14 transaction(s), chargeback rate 14.3%, disputed amount ratio -0.2%."
CLU00134,3,2,4,59246.57,1,1,2554.87,3.1111,4.4953,9.3333,8.9906,0.25,0.0431,0.5,0.1,14.8792,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 3 user(s) and 2 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 4.3%."
CLU00002,23,9,31,421086.68,5,5,12031.84,4.1159,7.6081,25.3333,30.408,0.1613,0.0286,0.0968,0.1,14.746,LOW,elevated_max_user_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_max_user_risk, high_cluster_chargeback_rate. Cluster involves 23 user(s) and 9 merchant(s) with 31 transaction(s), chargeback rate 16.1%, disputed amount ratio 2.9%."
CLU00004,14,6,19,248690.98,4,4,4117.01,5.0476,9.0854,25.3333,25.3395,0.2105,0.0166,0.1053,0.1,14.6638,LOW,elevated_max_user_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_max_user_risk, high_cluster_chargeback_rate. Cluster involves 14 user(s) and 6 merchant(s) with 19 transaction(s), chargeback rate 21.1%, disputed amount ratio 1.7%."
CLU00120,3,2,4,69845.87,1,1,2260.38,4.0,4.1939,9.3333,8.3877,0.25,0.0324,0.5,0.1,14.6575,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 3 user(s) and 2 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 3.2%."
