user_id,retrospective_risk_score,risk_level,transaction_count,total_transaction_amount,chargeback_rate,total_disputed_amount,top_risk_signal_1,top_risk_signal_2,top_risk_signal_3,explanation
USR78785,0.0,LOW,1,1317.8,0.0,0.0,,,,No risk signals identified.
USR78786,0.0,LOW,1,23546.11,0.0,0.0,,,,No risk signals identified.
USR78788,0.0,LOW,1,12581.78,0.0,0.0,,,,No risk signals identified.
USR78790,5.333333333333334,LOW,2,34495.66,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR78799,0.0,LOW,1,14658.7,0.0,0.0,,,,No risk signals identified.
USR78806,0.0,LOW,1,19628.75,0.0,0.0,,,,No risk signals identified.
USR78818,2.666666666666667,LOW,1,4902.49,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR78819,0.0,LOW,1,6503.11,0.0,0.0,,,,No risk signals identified.
USR78822,0.0,LOW,1,19135.25,0.0,0.0,,,,No risk signals identified.
USR78829,0.0,LOW,1,12155.23,0.0,0.0,,,,No risk signals identified.
USR78835,0.0,LOW,1,14319.45,0.0,0.0,,,,No risk signals identified.
USR78837,0.0,LOW,1,-5123.59,0.0,0.0,,,,No risk signals identified.
USR78839,4.0,LOW,1,14813.0,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR78840,9.333333333333334,LOW,1,8264.89,1.0,1241.09,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR78843,0.0,LOW,1,11310.93,0.0,0.0,,,,No risk signals identified.
USR78846,0.0,LOW,1,653.98,0.0,0.0,,,,No risk signals identified.
USR78848,0.0,LOW,1,-22032.43,0.0,0.0,,,,No risk signals identified.
USR78856,4.0,LOW,1,22300.33,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR78860,0.0,LOW,1,6024.72,0.0,0.0,,,,No risk signals identified.
USR78880,0.0,LOW,1,4114.38,0.0,0.0,,,,No risk signals identified.
USR78885,4.0,LOW,1,18647.48,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR78888,0.0,LOW,1,19124.43,0.0,0.0,,,,No risk signals identified.
USR78889,9.333333333333334,LOW,1,14023.07,1.0,1055.53,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR78906,0.0,LOW,1,24348.78,0.0,0.0,,,,No risk signals identified.
USR78907,5.333333333333334,LOW,2,9168.28,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR78920,0.0,LOW,3,9882.31,0.0,0.0,,,,No risk signals identified.
USR78921,4.0,LOW,1,22207.92,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR78922,0.0,LOW,1,7348.97,0.0,0.0,,,,No risk signals identified.
USR78925,0.0,LOW,1,11713.42,0.0,0.0,,,,No risk signals identified.
USR78938,0.0,LOW,1,8530.64,0.0,0.0,,,,No risk signals identified.
USR78939,0.0,LOW,1,2875.88,0.0,0.0,,,,No risk signals identified.
USR78941,0.0,LOW,1,16672.23,0.0,0.0,,,,No risk signals identified.
USR78945,0.0,LOW,1,9232.0,0.0,0.0,,,,No risk signals identified.
USR78955,0.0,LOW,1,561.43,0.0,0.0,,,,No risk signals identified.
USR78969,0.0,LOW,1,2246.0,0.0,0.0,,,,No risk signals identified.
USR78971,22.666666666666664,LOW,2,20161.99,1.0,3011.7,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR78986,0.0,LOW,1,22001.0,0.0,0.0,,,,No risk signals identified.
USR78990,0.0,LOW,1,9991.01,0.0,0.0,,,,No risk signals identified.
USR79001,0.0,LOW,1,21757.0,0.0,0.0,,,,No risk signals identified.
USR79017,0.0,LOW,1,17894.69,0.0,0.0,,,,No risk signals identified.
USR79019,0.0,LOW,1,7129.87,0.0,0.0,,,,No risk signals identified.
USR79026,4.0,LOW,1,16046.0,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR79036,0.0,LOW,1,15431.48,0.0,0.0,,,,No risk signals identified.
USR79039,0.0,LOW,1,4675.0,0.0,0.0,,,,No risk signals identified.
USR79042,2.666666666666667,LOW,1,-17119.94,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79046,0.0,LOW,1,10907.4,0.0,0.0,,,,No risk signals identified.
USR79050,0.0,LOW,1,4439.0,0.0,0.0,,,,No risk signals identified.
USR79054,0.0,LOW,1,10870.85,0.0,0.0,,,,No risk signals identified.
USR79059,2.666666666666667,LOW,1,16130.66,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79070,0.0,LOW,1,2051.78,0.0,0.0,,,,No risk signals identified.
USR79074,0.0,LOW,1,14285.0,0.0,0.0,,,,No risk signals identified.
USR79090,0.0,LOW,1,6594.45,0.0,0.0,,,,No risk signals identified.
USR79102,0.0,LOW,1,9765.51,0.0,0.0,,,,No risk signals identified.
USR79104,0.0,LOW,1,7886.32,0.0,0.0,,,,No risk signals identified.
USR79113,0.0,LOW,1,821.71,0.0,0.0,,,,No risk signals identified.
USR79119,0.0,LOW,1,12817.44,0.0,0.0,,,,No risk signals identified.
USR79147,0.0,LOW,1,14444.0,0.0,0.0,,,,No risk signals identified.
USR79165,0.0,LOW,1,6735.3,0.0,0.0,,,,No risk signals identified.
USR79167,0.0,LOW,1,2755.0,0.0,0.0,,,,No risk signals identified.
USR79168,0.0,LOW,1,23431.0,0.0,0.0,,,,No risk signals identified.
USR79177,0.0,LOW,2,37338.2,0.0,0.0,,,,No risk signals identified.
USR79181,0.0,LOW,2,26305.96,0.0,0.0,,,,No risk signals identified.
USR79190,9.333333333333334,LOW,1,3080.66,1.0,1310.19,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR79191,0.0,LOW,1,9063.7,0.0,0.0,,,,No risk signals identified.
USR79200,0.0,LOW,1,22633.99,0.0,0.0,,,,No risk signals identified.
USR79216,0.0,LOW,1,1372.95,0.0,0.0,,,,No risk signals identified.
USR79222,0.0,LOW,1,9132.54,0.0,0.0,,,,No risk signals identified.
USR79227,0.0,LOW,1,1010.0,0.0,0.0,,,,No risk signals identified.
USR79236,0.0,LOW,1,15203.2,0.0,0.0,,,,No risk signals identified.
USR79248,4.0,LOW,3,35965.51,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR79250,0.0,LOW,1,-15398.59,0.0,0.0,,,,No risk signals identified.
USR79252,0.0,LOW,1,11484.39,0.0,0.0,,,,No risk signals identified.
USR79258,0.0,LOW,1,14814.27,0.0,0.0,,,,No risk signals identified.
USR79269,0.0,LOW,1,-2621.64,0.0,0.0,,,,No risk signals identified.
USR79272,0.0,LOW,1,10279.45,0.0,0.0,,,,No risk signals identified.
USR79275,0.0,LOW,1,4605.96,0.0,0.0,,,,No risk signals identified.
USR79278,6.666666666666667,LOW,1,16309.08,0.0,0.0,user_failure_rate,kyc_duplicate_entity,,"Elevated risk driven primarily by user failure rate, combined with kyc duplicate entity."
USR79281,0.0,LOW,1,7194.9,0.0,0.0,,,,No risk signals identified.
USR79285,2.666666666666667,LOW,1,4171.0,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79296,0.0,LOW,1,5052.97,0.0,0.0,,,,No risk signals identified.
USR79302,0.0,LOW,1,10074.46,0.0,0.0,,,,No risk signals identified.
USR79305,0.0,LOW,1,29.73,0.0,0.0,,,,No risk signals identified.
USR79306,0.0,LOW,1,12558.27,0.0,0.0,,,,No risk signals identified.
USR79313,2.666666666666667,LOW,1,2233.5,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79319,0.0,LOW,1,23789.99,0.0,0.0,,,,No risk signals identified.
USR79320,0.0,LOW,1,18939.48,0.0,0.0,,,,No risk signals identified.
USR79323,0.0,LOW,1,16995.63,0.0,0.0,,,,No risk signals identified.
USR79327,4.0,LOW,1,2514.79,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR79328,0.0,LOW,1,15388.99,0.0,0.0,,,,No risk signals identified.
USR79329,0.0,LOW,1,6186.9,0.0,0.0,,,,No risk signals identified.
USR79337,0.0,LOW,1,9103.85,0.0,0.0,,,,No risk signals identified.
USR79338,0.0,LOW,1,13279.77,0.0,0.0,,,,No risk signals identified.
USR79339,0.0,LOW,1,14071.59,0.0,0.0,,,,No risk signals identified.
USR79341,17.333333333333336,LOW,1,10203.04,1.0,-4153.73,user_chargeback_rate,user_failure_rate,user_delayed_dispute_rate,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate and user delayed dispute rate."
USR79347,0.0,LOW,1,20304.0,0.0,0.0,,,,No risk signals identified.
USR79348,0.0,LOW,3,42678.28,0.0,0.0,,,,No risk signals identified.
USR79349,9.333333333333334,LOW,1,3369.0,1.0,624.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR79352,0.0,LOW,2,30262.81,0.0,0.0,,,,No risk signals identified.
USR79355,0.0,LOW,1,4971.59,0.0,0.0,,,,No risk signals identified.
USR79357,0.0,LOW,1,3921.67,0.0,0.0,,,,No risk signals identified.
USR79361,0.0,LOW,1,10279.21,0.0,0.0,,,,No risk signals identified.
USR79364,0.0,LOW,1,12807.09,0.0,0.0,,,,No risk signals identified.
USR79367,0.0,LOW,1,7069.0,0.0,0.0,,,,No risk signals identified.
USR79374,0.0,LOW,1,17386.28,0.0,0.0,,,,No risk signals identified.
USR79375,0.0,LOW,1,10147.08,0.0,0.0,,,,No risk signals identified.
USR79380,0.0,LOW,1,2643.07,0.0,0.0,,,,No risk signals identified.
USR79388,0.0,LOW,1,13669.39,0.0,0.0,,,,No risk signals identified.
USR79397,20.0,LOW,1,6362.9,1.0,4163.19,user_chargeback_rate,user_failure_rate,user_delayed_dispute_rate,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate and user delayed dispute rate."
USR79414,9.333333333333334,LOW,2,17841.99,0.5,639.26,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR79419,0.0,LOW,1,2722.8,0.0,0.0,,,,No risk signals identified.
USR79420,0.0,LOW,2,19148.48,0.0,0.0,,,,No risk signals identified.
USR79428,0.0,LOW,1,7367.83,0.0,0.0,,,,No risk signals identified.
USR79434,0.0,LOW,1,23335.99,0.0,0.0,,,,No risk signals identified.
USR79438,0.0,LOW,1,15494.0,0.0,0.0,,,,No risk signals identified.
USR79448,4.0,LOW,1,16409.43,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR79453,2.666666666666667,LOW,1,24390.29,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79457,0.0,LOW,1,11264.26,0.0,0.0,,,,No risk signals identified.
USR79459,0.0,LOW,1,17315.4,0.0,0.0,,,,No risk signals identified.
USR79460,0.0,LOW,1,-19748.72,0.0,0.0,,,,No risk signals identified.
USR79472,4.0,LOW,1,19049.63,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR79478,0.0,LOW,1,21003.53,0.0,0.0,,,,No risk signals identified.
USR79482,0.0,LOW,1,2579.79,0.0,0.0,,,,No risk signals identified.
USR79514,0.0,LOW,2,46032.48,0.0,0.0,,,,No risk signals identified.
USR79518,0.0,LOW,1,14000.43,0.0,0.0,,,,No risk signals identified.
USR79520,9.333333333333334,LOW,2,29156.089999999997,0.5,4001.57,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR79521,0.0,LOW,1,20523.0,0.0,0.0,,,,No risk signals identified.
USR79522,0.0,LOW,1,21119.28,0.0,0.0,,,,No risk signals identified.
USR79526,13.333333333333334,LOW,1,2512.58,1.0,1949.6,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR79533,0.0,LOW,1,544.51,0.0,0.0,,,,No risk signals identified.
USR79536,0.0,LOW,1,8572.7,0.0,0.0,,,,No risk signals identified.
USR79540,0.0,LOW,1,3117.97,0.0,0.0,,,,No risk signals identified.
USR79541,0.0,LOW,1,465.63,0.0,0.0,,,,No risk signals identified.
USR79545,4.0,LOW,2,15679.97,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR79546,9.333333333333334,LOW,1,4438.79,1.0,260.19,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR79548,2.666666666666667,LOW,1,9572.2,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79559,0.0,LOW,1,12266.32,0.0,0.0,,,,No risk signals identified.
USR79565,0.0,LOW,1,-7211.73,0.0,0.0,,,,No risk signals identified.
USR79569,0.0,LOW,1,15687.15,0.0,0.0,,,,No risk signals identified.
USR79575,0.0,LOW,1,15665.33,0.0,0.0,,,,No risk signals identified.
USR79576,9.333333333333334,LOW,1,18350.67,1.0,1922.11,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR79578,6.666666666666667,LOW,1,7761.0,0.0,0.0,user_failure_rate,kyc_duplicate_entity,,"Elevated risk driven primarily by user failure rate, combined with kyc duplicate entity."
USR79581,0.0,LOW,1,410.54,0.0,0.0,,,,No risk signals identified.
USR79582,0.0,LOW,2,11917.39,0.0,0.0,,,,No risk signals identified.
USR79583,2.666666666666667,LOW,1,17298.55,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79584,2.666666666666667,LOW,1,12351.24,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79586,2.666666666666667,LOW,1,23627.53,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79588,0.0,LOW,1,19104.68,0.0,0.0,,,,No risk signals identified.
USR79590,5.333333333333334,LOW,2,17675.34,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79593,0.0,LOW,1,14288.08,0.0,0.0,,,,No risk signals identified.
USR79594,9.333333333333334,LOW,1,8608.85,1.0,3249.99,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR79601,0.0,LOW,1,17376.22,0.0,0.0,,,,No risk signals identified.
USR79602,13.333333333333334,LOW,1,3855.86,1.0,-1498.49,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR79605,0.0,LOW,1,11174.84,0.0,0.0,,,,No risk signals identified.
USR79606,13.333333333333334,LOW,1,17542.97,1.0,2565.94,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR79614,0.0,LOW,1,2158.48,0.0,0.0,,,,No risk signals identified.
USR79624,0.0,LOW,1,19002.33,0.0,0.0,,,,No risk signals identified.
USR79634,13.333333333333334,LOW,1,1828.35,1.0,3962.0,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR79637,0.0,LOW,1,1318.0,0.0,0.0,,,,No risk signals identified.
USR79665,0.0,LOW,1,18487.89,0.0,0.0,,,,No risk signals identified.
USR79667,2.666666666666667,LOW,1,1508.88,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79672,0.0,LOW,1,1612.74,0.0,0.0,,,,No risk signals identified.
USR79674,0.0,LOW,1,212.62,0.0,0.0,,,,No risk signals identified.
USR79681,0.0,LOW,1,6821.22,0.0,0.0,,,,No risk signals identified.
USR79682,2.666666666666667,LOW,1,5108.18,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79689,0.0,LOW,1,4581.24,0.0,0.0,,,,No risk signals identified.
USR79690,0.0,LOW,1,15225.59,0.0,0.0,,,,No risk signals identified.
USR79692,17.333333333333336,LOW,1,18768.0,1.0,2566.03,user_chargeback_rate,user_failure_rate,user_delayed_dispute_rate,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate and user delayed dispute rate."
USR79695,2.666666666666667,LOW,1,4850.99,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79699,0.0,LOW,1,3230.46,0.0,0.0,,,,No risk signals identified.
USR79707,0.0,LOW,1,22331.23,0.0,0.0,,,,No risk signals identified.
USR79712,4.0,LOW,1,24177.0,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR79716,4.0,LOW,1,6065.34,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR79720,0.0,LOW,1,1308.39,0.0,0.0,,,,No risk signals identified.
USR79721,0.0,LOW,2,25471.88,0.0,0.0,,,,No risk signals identified.
USR79727,0.0,LOW,1,11597.26,0.0,0.0,,,,No risk signals identified.
USR79731,0.0,LOW,1,2139.5,0.0,0.0,,,,No risk signals identified.
USR79748,0.0,LOW,1,14468.31,0.0,0.0,,,,No risk signals identified.
USR79755,0.0,LOW,1,16629.27,0.0,0.0,,,,No risk signals identified.
USR79756,13.333333333333334,LOW,2,26624.84,0.5,4556.84,user_chargeback_rate,user_failure_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate."
USR79761,4.0,LOW,1,19310.24,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR79765,0.0,LOW,1,23168.0,0.0,0.0,,,,No risk signals identified.
USR79768,4.0,LOW,1,18401.48,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR79770,0.0,LOW,1,24101.08,0.0,0.0,,,,No risk signals identified.
USR79776,9.333333333333334,LOW,1,3554.3,1.0,17594.04,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR79778,0.0,LOW,1,19262.48,0.0,0.0,,,,No risk signals identified.
USR79794,4.0,LOW,2,13284.79,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR79796,4.0,LOW,1,5241.64,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR79797,0.0,LOW,1,14057.0,0.0,0.0,,,,No risk signals identified.
USR79807,0.0,LOW,1,1757.9,0.0,0.0,,,,No risk signals identified.
USR79813,0.0,LOW,1,20802.7,0.0,0.0,,,,No risk signals identified.
USR79817,2.666666666666667,LOW,1,2688.23,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79822,0.0,LOW,2,29016.0,0.0,0.0,,,,No risk signals identified.
USR79827,4.0,LOW,1,19238.53,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR79833,0.0,LOW,1,2128.14,0.0,0.0,,,,No risk signals identified.
USR79838,0.0,LOW,2,37552.0,0.0,0.0,,,,No risk signals identified.
USR79841,0.0,LOW,1,14395.87,0.0,0.0,,,,No risk signals identified.
USR79844,0.0,LOW,1,6198.78,0.0,0.0,,,,No risk signals identified.
USR79845,0.0,LOW,1,9262.0,0.0,0.0,,,,No risk signals identified.
USR79865,2.666666666666667,LOW,1,7137.29,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79866,4.0,LOW,1,11071.94,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR79867,0.0,LOW,1,1529.0,0.0,0.0,,,,No risk signals identified.
USR79878,2.666666666666667,LOW,1,298.79,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79881,0.0,LOW,1,16190.39,0.0,0.0,,,,No risk signals identified.
USR79884,0.0,LOW,1,4662.26,0.0,0.0,,,,No risk signals identified.
USR79889,0.0,LOW,1,15243.12,0.0,0.0,,,,No risk signals identified.
USR79892,0.0,LOW,1,15308.03,0.0,0.0,,,,No risk signals identified.
USR79898,2.666666666666667,LOW,1,22669.49,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79914,0.0,LOW,1,14828.69,0.0,0.0,,,,No risk signals identified.
USR79916,9.333333333333334,LOW,1,3784.94,1.0,10359.87,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR79919,0.0,LOW,2,22281.98,0.0,0.0,,,,No risk signals identified.
USR79924,0.0,LOW,1,7243.34,0.0,0.0,,,,No risk signals identified.
USR79931,0.0,LOW,1,17009.46,0.0,0.0,,,,No risk signals identified.
USR79932,9.333333333333334,LOW,1,3267.52,1.0,5074.67,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR79936,0.0,LOW,1,4146.73,0.0,0.0,,,,No risk signals identified.
USR79942,4.0,LOW,1,6099.09,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR79944,0.0,LOW,1,13503.31,0.0,0.0,,,,No risk signals identified.
USR79947,2.666666666666667,LOW,1,14712.92,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR79948,0.0,LOW,1,12149.75,0.0,0.0,,,,No risk signals identified.
USR79953,0.0,LOW,1,16535.99,0.0,0.0,,,,No risk signals identified.
USR79963,0.0,LOW,1,18405.0,0.0,0.0,,,,No risk signals identified.
USR79964,0.0,LOW,1,9250.12,0.0,0.0,,,,No risk signals identified.
USR79966,0.0,LOW,1,14696.48,0.0,0.0,,,,No risk signals identified.
USR79968,0.0,LOW,1,5404.5,0.0,0.0,,,,No risk signals identified.
USR79970,4.0,LOW,1,904.87,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR79974,13.333333333333334,LOW,1,3048.47,1.0,12071.05,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR79978,0.0,LOW,1,11730.67,0.0,0.0,,,,No risk signals identified.
USR79985,0.0,LOW,1,249.55,0.0,0.0,,,,No risk signals identified.
USR79986,9.333333333333334,LOW,1,9828.45,1.0,12077.97,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR79990,4.0,LOW,1,12300.36,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR80004,0.0,LOW,1,22826.91,0.0,0.0,,,,No risk signals identified.
USR80007,0.0,LOW,1,2142.83,0.0,0.0,,,,No risk signals identified.
USR80009,0.0,LOW,1,19045.95,0.0,0.0,,,,No risk signals identified.
USR80013,2.666666666666667,LOW,1,15437.68,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
