merchant_id,retrospective_risk_score,risk_level,transaction_count,total_transaction_amount,chargeback_transaction_count,chargeback_rate,disputed_amount_ratio,top_risk_signal_1,top_risk_signal_2,top_risk_signal_3,explanation
MCH7385,0.0,LOW,1,17695.0,0,0.0,0.0,,,,No risk signals identified.
MCH7387,0.0,LOW,2,35173.71,0,0.0,0.0,,,,No risk signals identified.
MCH7388,0.0,LOW,4,53786.06,0,0.0,0.0,,,,No risk signals identified.
MCH7389,0.0,LOW,1,24891.17,0,0.0,0.0,,,,No risk signals identified.
MCH7390,10.102277814673648,LOW,3,41603.57,1,0.3333333333333333,0.1394700022137523,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH7391,0.0,LOW,1,24023.39,0,0.0,0.0,,,,No risk signals identified.
MCH7392,0.0,LOW,3,28050.52,0,0.0,0.0,,,,No risk signals identified.
MCH7393,0.0,LOW,1,15358.51,0,0.0,0.0,,,,No risk signals identified.
MCH7394,0.0,LOW,3,41638.95,0,0.0,0.0,,,,No risk signals identified.
MCH7395,5.555555555555555,LOW,6,107812.65,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH7396,8.442926776059695,LOW,3,30437.039999999997,1,0.3333333333333333,0.039908939896915,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH7397,3.3333333333333335,LOW,4,62661.3,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH7398,3.3333333333333335,LOW,4,53410.96,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH7399,0.0,LOW,3,32835.229999999996,0,0.0,0.0,,,,No risk signals identified.
MCH7401,3.3333333333333335,LOW,5,62812.11,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH7402,8.545678568939085,LOW,1,21216.21,1,1.0,0.1382221424090353,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH7403,0.0,LOW,4,55160.54,0,0.0,0.0,,,,No risk signals identified.
MCH7404,0.0,LOW,2,19564.43,0,0.0,0.0,,,,No risk signals identified.
MCH7405,0.0,LOW,5,23821.7,0,0.0,0.0,,,,No risk signals identified.
MCH7406,0.0,LOW,3,49302.630000000005,0,0.0,0.0,,,,No risk signals identified.
MCH7407,33.627321381723206,MEDIUM,5,72642.56,2,0.4,0.0505835697420355,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH7408,9.376744003100951,LOW,3,41807.95,1,0.3333333333333333,0.0959379735193904,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH7409,0.0,LOW,1,23316.88,0,0.0,0.0,,,,No risk signals identified.
MCH7410,0.0,LOW,3,43014.5,0,0.0,0.0,,,,No risk signals identified.
MCH7411,15.441189990795525,LOW,5,71437.49,1,0.2,0.0358828396686389,merchant_chargeback_rate,merchant_failure_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant failure rate and merchant disputed amount ratio."
MCH7413,9.03361730199899,LOW,4,40734.15,1,0.25,0.0565127785899546,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH7414,0.0,LOW,1,17315.4,0,0.0,0.0,,,,No risk signals identified.
MCH7415,24.963013696554516,LOW,3,35932.07,1,0.3333333333333333,0.2311141551266041,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH7416,13.021908381867197,LOW,1,4797.91,1,1.0,0.3439435087360955,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH7417,0.0,LOW,2,21429.02,0,0.0,0.0,,,,No risk signals identified.
MCH7418,3.3333333333333335,LOW,4,35541.28,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH7419,0.0,LOW,1,24691.82,0,0.0,0.0,,,,No risk signals identified.
MCH7420,0.0,LOW,2,34853.2,0,0.0,0.0,,,,No risk signals identified.
MCH7421,0.0,LOW,1,20223.37,0,0.0,0.0,,,,No risk signals identified.
MCH7423,0.0,LOW,1,14353.64,0,0.0,0.0,,,,No risk signals identified.
MCH7424,8.59263568079496,LOW,3,20371.65,1,0.3333333333333333,0.0488914741810309,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH7425,23.753498790044702,LOW,4,17525.9,1,0.25,0.1189074455520115,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH7426,0.0,LOW,2,24581.76,0,0.0,0.0,,,,No risk signals identified.
MCH7427,26.697648477334763,LOW,6,49794.45,1,0.1666666666666666,0.0277820118507183,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_failure_rate,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant failure rate."
MCH7429,0.0,LOW,1,13056.87,0,0.0,0.0,,,,No risk signals identified.
MCH7430,0.0,LOW,3,23163.8,0,0.0,0.0,,,,No risk signals identified.
MCH7431,0.0,LOW,2,17901.4,0,0.0,0.0,,,,No risk signals identified.
MCH7432,15.136247703020292,LOW,1,13041.28,1,1.0,0.1245245865436521,merchant_chargeback_rate,merchant_failure_rate,merchant_delayed_dispute_rate,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant failure rate and merchant delayed dispute rate."
MCH7433,15.654273891098375,LOW,2,28536.07,1,0.5,0.1088846501988535,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH7434,0.0,LOW,1,5545.31,0,0.0,0.0,,,,No risk signals identified.
MCH7435,0.0,LOW,1,19813.49,0,0.0,0.0,,,,No risk signals identified.
MCH7436,24.869782983463043,LOW,2,28191.4,2,1.0,0.2382804685116738,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH7437,0.0,LOW,5,64591.83,0,0.0,0.0,,,,No risk signals identified.
MCH7438,25.33952693661965,LOW,3,59249.66,1,0.3333333333333333,0.053704949530512,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_failure_rate,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant failure rate."
MCH7439,3.3333333333333335,LOW,2,22917.43,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH7441,19.513741670992214,LOW,3,20684.57,1,0.3333333333333333,0.1041578335928665,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH7442,8.669507716536545,LOW,4,51570.92,1,0.25,0.0401278472441445,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH7443,15.727714074406038,LOW,2,24812.92,1,0.5,0.1154942666965435,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH7444,35.87875916121293,MEDIUM,5,59809.22,2,0.4,0.0116353298036657,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_failure_rate,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant failure rate."
MCH7446,0.0,LOW,2,15994.43,0,0.0,0.0,,,,No risk signals identified.
MCH7447,11.463867783601858,LOW,2,25396.48,1,0.5,0.0317481005241671,merchant_chargeback_rate,merchant_failure_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant failure rate and merchant disputed amount ratio."
MCH7448,7.929160874735014,LOW,2,32336.65,1,0.5,0.0136244787261512,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH7450,0.0,LOW,3,17019.08,0,0.0,0.0,,,,No risk signals identified.
MCH7451,9.542275121478347,LOW,6,71596.89,1,0.1666666666666666,0.0101885710398873,merchant_chargeback_rate,merchant_failure_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant failure rate and merchant disputed amount ratio."
MCH7452,0.0,LOW,2,18557.57,0,0.0,0.0,,,,No risk signals identified.
MCH7453,9.1433877523273,LOW,5,43329.03,1,0.2,0.0491619590837828,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH7454,0.0,LOW,1,10346.93,0,0.0,0.0,,,,No risk signals identified.
MCH7456,3.3333333333333335,LOW,3,30446.93,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH7457,0.0,LOW,4,28826.15,0,0.0,0.0,,,,No risk signals identified.
MCH7459,11.11111111111111,LOW,2,5362.7,1,0.5,-0.8967572304995618,merchant_chargeback_rate,merchant_failure_rate,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant failure rate."
MCH7460,0.0,LOW,3,22666.71,0,0.0,0.0,,,,No risk signals identified.
MCH7461,10.433768082124475,LOW,3,41398.619999999995,1,0.3333333333333333,0.1593594182608019,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH7462,0.0,LOW,2,23412.73,0,0.0,0.0,,,,No risk signals identified.
MCH7463,0.0,LOW,1,7092.0,0,0.0,0.0,,,,No risk signals identified.
MCH7464,6.666666666666667,LOW,3,47746.009999999995,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH7466,3.3333333333333335,LOW,3,21007.56,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH7467,0.0,LOW,1,8421.74,0,0.0,0.0,,,,No risk signals identified.
MCH7468,14.95111272546001,LOW,2,30063.72,1,0.5,0.045600145291401,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH7469,0.0,LOW,2,46672.38,0,0.0,0.0,,,,No risk signals identified.
MCH7470,3.3333333333333335,LOW,2,18235.0,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH7471,0.0,LOW,2,21362.58,0,0.0,0.0,,,,No risk signals identified.
MCH7472,25.18037774180536,LOW,4,45293.96,1,0.25,0.0331169983812411,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_failure_rate,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant failure rate."
MCH7473,5.555555555555554,LOW,7,68345.88,1,0.1428571428571428,0.0,merchant_chargeback_rate,,,Elevated risk driven primarily by merchant chargeback rate.
MCH7474,0.0,LOW,2,44791.490000000005,0,0.0,0.0,,,,No risk signals identified.
MCH7475,0.0,LOW,1,5827.16,0,0.0,0.0,,,,No risk signals identified.
MCH7476,3.3333333333333335,LOW,2,14838.52,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH7477,0.0,LOW,1,11411.44,0,0.0,0.0,,,,No risk signals identified.
MCH7478,0.0,LOW,1,19882.0,0,0.0,0.0,,,,No risk signals identified.
MCH7479,0.0,LOW,1,21470.52,0,0.0,0.0,,,,No risk signals identified.
MCH7480,0.0,LOW,1,20842.91,0,0.0,0.0,,,,No risk signals identified.
MCH7481,8.125892143663096,LOW,3,37966.45,1,0.3333333333333333,0.0208868619531191,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH7482,0.0,LOW,4,62145.76,0,0.0,0.0,,,,No risk signals identified.
MCH7484,0.0,LOW,2,20586.53,0,0.0,0.0,,,,No risk signals identified.
MCH7485,0.0,LOW,2,21971.85,0,0.0,0.0,,,,No risk signals identified.
MCH7486,0.0,LOW,3,20596.07,0,0.0,0.0,,,,No risk signals identified.
MCH7487,0.0,LOW,2,25466.589999999997,0,0.0,0.0,,,,No risk signals identified.
MCH7488,7.777777777777778,LOW,3,51812.48,1,0.3333333333333333,0.0,merchant_chargeback_rate,,,Elevated risk driven primarily by merchant chargeback rate.
MCH7489,0.0,LOW,1,19750.0,0,0.0,0.0,,,,No risk signals identified.
MCH7490,3.3333333333333335,LOW,5,72107.29000000001,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH7491,0.0,LOW,1,20919.4,0,0.0,0.0,,,,No risk signals identified.
MCH7492,0.0,LOW,2,24964.16,0,0.0,0.0,,,,No risk signals identified.
MCH7493,21.753522548485147,LOW,3,33055.14,1,0.3333333333333333,0.0385446862424421,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_failure_rate,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant failure rate."
MCH7494,0.0,LOW,2,26617.21,0,0.0,0.0,,,,No risk signals identified.
MCH7495,0.0,LOW,1,18325.99,0,0.0,0.0,,,,No risk signals identified.
MCH7496,0.0,LOW,3,32836.74,0,0.0,0.0,,,,No risk signals identified.
MCH7497,12.3108723022902,LOW,3,46352.28,1,0.3333333333333333,0.0719856714707453,merchant_chargeback_rate,merchant_failure_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant failure rate and merchant disputed amount ratio."
MCH7498,0.0,LOW,1,14431.17,0,0.0,0.0,,,,No risk signals identified.
MCH7499,19.037724848577895,LOW,3,43771.68,1,0.3333333333333333,0.0755968242480069,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH7500,0.0,LOW,1,22703.01,0,0.0,0.0,,,,No risk signals identified.
MCH7501,6.666666666666667,LOW,4,41641.24,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH7502,0.0,LOW,5,67212.36,0,0.0,0.0,,,,No risk signals identified.
MCH7503,0.0,LOW,1,7256.06,0,0.0,0.0,,,,No risk signals identified.
MCH7504,0.0,LOW,1,9185.67,0,0.0,0.0,,,,No risk signals identified.
MCH7505,0.0,LOW,1,6047.62,0,0.0,0.0,,,,No risk signals identified.
MCH7506,0.0,LOW,4,43363.72,0,0.0,0.0,,,,No risk signals identified.
MCH7507,13.511497098341582,LOW,4,15134.64,1,0.25,0.2580173694253712,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH7509,7.976489582631229,LOW,4,56922.19,1,0.25,0.0089420312184053,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH7511,0.0,LOW,3,36313.79,0,0.0,0.0,,,,No risk signals identified.
MCH7513,0.0,LOW,4,43339.04,0,0.0,0.0,,,,No risk signals identified.
MCH7514,0.0,LOW,3,57363.7,0,0.0,0.0,,,,No risk signals identified.
MCH7515,0.0,LOW,1,15939.37,0,0.0,0.0,,,,No risk signals identified.
MCH7516,0.0,LOW,2,40179.01,0,0.0,0.0,,,,No risk signals identified.
MCH7517,26.22155902094116,LOW,4,50341.68,2,0.5,0.1799701559423523,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH7518,24.5552569367471,LOW,5,81702.08,1,0.2,0.0039892497228956,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH7519,15.27189444678035,LOW,4,39908.42,1,0.25,0.0372352501051156,merchant_chargeback_rate,merchant_failure_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant failure rate and merchant disputed amount ratio."
MCH7520,21.206918413289287,LOW,4,58492.41,1,0.25,0.0043113285980181,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH7521,0.0,LOW,2,32266.379999999997,0,0.0,0.0,,,,No risk signals identified.
MCH7522,3.3333333333333335,LOW,3,45280.64,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH7523,0.0,LOW,1,259.13,0,0.0,0.0,,,,No risk signals identified.
MCH7524,21.247075508183023,LOW,4,54880.380000000005,1,0.25,0.0061183978682363,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH7526,33.01452397052206,MEDIUM,4,51706.17,2,0.5,0.0356535786734929,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_failure_rate,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant failure rate."
MCH7528,0.0,LOW,2,28682.910000000003,0,0.0,0.0,,,,No risk signals identified.
MCH7530,11.243603844866337,LOW,1,20911.0,1,1.0,0.0238486920759408,merchant_chargeback_rate,merchant_failure_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant failure rate and merchant disputed amount ratio."
MCH7531,0.0,LOW,1,7147.79,0,0.0,0.0,,,,No risk signals identified.
MCH7532,0.0,LOW,1,10086.16,0,0.0,0.0,,,,No risk signals identified.
MCH7533,0.0,LOW,1,11600.9,0,0.0,0.0,,,,No risk signals identified.
MCH7534,0.0,LOW,3,16297.62,0,0.0,0.0,,,,No risk signals identified.
MCH7535,20.032640775322083,LOW,3,57394.47,1,0.3333333333333333,0.1352917798526582,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH7536,16.568980270863925,LOW,4,25939.47,1,0.25,0.0956041121888766,merchant_chargeback_rate,merchant_failure_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant failure rate and merchant disputed amount ratio."
