txn_id_normalized,chargeback_count,total_disputed_amount,max_severity,first_chargeback_timestamp,latest_chargeback_timestamp
TXN00018599,1,576.0,MEDIUM,2026-03-25 04:34:33,2026-03-25 04:34:33
TXN00018603,1,3615.07,CRIT,2026-03-26 00:00:00,2026-03-26 00:00:00
TXN00018611,1,1143.89,MEDIUM,2026-02-13 00:00:00,2026-02-13 00:00:00
TXN00018643,1,0.0,L,2026-02-19 16:58:00,2026-02-19 16:58:00
TXN00018653,1,2423.45,L,2026-02-22 00:00:00,2026-02-22 00:00:00
TXN00018659,1,4959.68,CRIT,2026-02-21 00:00:00,2026-02-21 00:00:00
TXN00018666,1,1677.0,P3,2026-03-06 00:00:00,2026-03-06 00:00:00
TXN00018670,1,3883.93,MEDIUM,2026-03-13 00:00:00,2026-03-13 00:00:00
TXN00018681,1,5525.44,MEDIUM,2026-03-06 00:00:00,2026-03-06 00:00:00
TXN00018686,1,530.01,M,2026-01-17 00:00:00,2026-01-17 00:00:00
TXN00018703,1,1513.0,CRITICAL,2026-02-07 00:00:00,2026-02-07 00:00:00
TXN00018705,1,325.69,L,2026-02-18 00:00:00,2026-02-18 00:00:00
TXN00018717,1,4563.14,P4,2026-03-02 15:58:44,2026-03-02 15:58:44
TXN00018727,1,10161.06,HIGH,2026-03-25 00:00:00,2026-03-25 00:00:00
TXN00018732,1,2042.84,H,2026-02-11 00:00:00,2026-02-11 00:00:00
TXN00018738,1,1179.22,LOW,2026-03-13 00:00:00,2026-03-13 00:00:00
TXN00018753,1,12010.0,LOW,2026-03-27 11:53:00,2026-03-27 11:53:00
TXN00018761,1,1500.59,L,2026-01-24 00:00:00,2026-01-24 00:00:00
TXN00018781,1,428.55,L,2026-03-15 00:00:00,2026-03-15 00:00:00
TXN00018783,1,11640.86,L,2026-01-29 03:28:31,2026-01-29 03:28:31
TXN00018812,1,15054.0,HIGH,2026-01-16 00:00:00,2026-01-16 00:00:00
TXN00018820,1,7255.27,LOW,2026-03-02 00:00:00,2026-03-02 00:00:00
TXN00018827,1,2231.59,P3,,
TXN00018833,1,-451.83,CRIT,2026-02-13 13:09:19,2026-02-13 13:09:19
TXN00018837,1,1260.53,HIGH,2026-01-18 04:13:00,2026-01-18 04:13:00
TXN00018840,1,1901.24,H,2026-02-26 00:00:00,2026-02-26 00:00:00
TXN00018842,1,1397.32,MEDIUM,2026-03-29 08:46:00,2026-03-29 08:46:00
TXN00018844,1,6620.7,MEDIUM,2026-02-02 03:31:15,2026-02-02 03:31:15
TXN00018851,1,2087.83,H,2026-04-17 14:56:00,2026-04-17 14:56:00
TXN00018868,1,180.66,HIGH,2026-03-13 00:00:00,2026-03-13 00:00:00
TXN00018872,1,4001.57,P3,2026-02-02 00:00:00,2026-02-02 00:00:00
TXN00018877,1,2653.61,CRIT,2026-03-10 00:00:00,2026-03-10 00:00:00
TXN00018880,1,2224.0,L,2026-01-29 12:17:00,2026-01-29 12:17:00
TXN00018881,1,2108.9,P2,2026-02-26 00:00:00,2026-02-26 00:00:00
TXN00018888,1,0.0,M,2026-04-17 00:00:00,2026-04-17 00:00:00
TXN00018891,1,2154.46,HIGH,2026-06-01 00:00:00,2026-06-01 00:00:00
TXN00018893,1,3450.22,M,2026-03-01 00:00:00,2026-03-01 00:00:00
TXN00018901,1,2585.0,L,2026-01-15 00:00:00,2026-01-15 00:00:00
TXN00018905,1,547.94,HIGH,2026-02-10 00:00:00,2026-02-10 00:00:00
TXN00018916,1,1889.0,MEDIUM,,
TXN00018932,1,1825.0,HIGH,2026-03-31 10:23:00,2026-03-31 10:23:00
TXN00018937,1,1097.4,CRIT,2026-01-14 00:00:00,2026-01-14 00:00:00
TXN00018943,1,2326.89,L,2026-01-24 11:40:43,2026-01-24 11:40:43
TXN00018948,1,959.89,MEDIUM,2026-02-02 06:52:00,2026-02-02 06:52:00
TXN00018954,1,3630.2,HIGH,2026-03-07 18:04:46,2026-03-07 18:04:46
TXN00018961,1,409.0,LOW,,
TXN00018975,1,701.39,HIGH,,
TXN00018979,1,2995.87,MEDIUM,,
TXN00018989,1,2703.0,HIGH,2026-04-02 00:00:00,2026-04-02 00:00:00
TXN00018991,1,5661.32,MEDIUM,2026-02-23 00:00:00,2026-02-23 00:00:00
TXN00018996,1,1863.8,L,2026-01-27 00:00:00,2026-01-27 00:00:00
TXN00019000,1,595.88,P4,,
TXN00019004,1,-3381.39,M,2026-02-13 17:00:51,2026-02-13 17:00:51
TXN00019006,1,0.0,MEDIUM,2026-03-17 00:00:00,2026-03-17 00:00:00
TXN00019009,1,1552.99,HIGH,2026-01-15 00:00:00,2026-01-15 00:00:00
TXN00019010,1,983.91,LOW,2026-02-13 00:00:00,2026-02-13 00:00:00
TXN00019027,1,800.24,M,2026-02-17 00:00:00,2026-02-17 00:00:00
TXN00019042,1,1241.09,MEDIUM,2026-03-25 15:25:13,2026-03-25 15:25:13
TXN00019043,1,215.0,H,2026-01-22 23:10:00,2026-01-22 23:10:00
TXN00019045,1,4841.06,MEDIUM,2026-02-16 00:00:00,2026-02-16 00:00:00
TXN00019048,1,1913.71,HIGH,2026-01-14 00:00:00,2026-01-14 00:00:00
TXN00019091,1,11124.0,P3,2026-02-24 00:00:00,2026-02-24 00:00:00
TXN00019098,1,536.94,MEDIUM,2026-02-27 00:00:00,2026-02-27 00:00:00
TXN00019111,1,1094.0,P2,2026-01-19 03:25:00,2026-01-19 03:25:00
TXN00019135,1,-690.96,MEDIUM,2026-02-28 00:00:00,2026-02-28 00:00:00
TXN00019136,1,264.95,P2,,
TXN00019145,1,10111.0,M,2026-04-16 00:00:00,2026-04-16 00:00:00
TXN00019162,1,2538.07,P4,2026-03-03 10:18:01,2026-03-03 10:18:01
TXN00019163,1,1202.2,HIGH,2026-03-04 00:00:00,2026-03-04 00:00:00
TXN00019164,1,1364.5,P4,2026-02-12 07:08:18,2026-02-12 07:08:18
TXN00019169,1,8504.48,HIGH,2026-03-29 00:00:00,2026-03-29 00:00:00
TXN00019171,1,3429.44,LOW,2026-04-09 00:00:00,2026-04-09 00:00:00
TXN00019180,1,163.0,P2,2026-03-04 08:02:37,2026-03-04 08:02:37
TXN00019193,1,1004.32,P2,2026-01-13 00:00:00,2026-01-13 00:00:00
TXN00019200,1,1186.0,MEDIUM,2026-01-24 13:45:28,2026-01-24 13:45:28
TXN00019208,1,1146.96,M,2026-03-10 01:16:17,2026-03-10 01:16:17
TXN00019209,1,13306.35,LOW,2026-03-28 00:00:00,2026-03-28 00:00:00
TXN00019212,2,4181.36,"LOW,M",2026-01-20 03:57:35,2026-03-26 00:00:00
TXN00019221,1,596.6,P3,2026-03-17 00:00:00,2026-03-17 00:00:00
TXN00019231,1,1213.34,P4,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00019233,1,1007.91,LOW,2026-03-08 15:33:27,2026-03-08 15:33:27
TXN00019236,1,3160.25,P2,2026-04-10 23:55:00,2026-04-10 23:55:00
TXN00019245,2,5811.0,"L,MEDIUM",2026-01-11 00:00:00,2026-03-12 00:00:00
TXN00019262,1,385.0,P4,,
TXN00019269,1,2732.12,P3,2026-02-11 00:00:00,2026-02-11 00:00:00
TXN00019297,1,1314.28,LOW,2026-02-24 12:24:00,2026-02-24 12:24:00
TXN00019309,1,6862.58,HIGH,2026-01-11 00:00:00,2026-01-11 00:00:00
TXN00019340,1,1486.0,P2,2026-01-04 00:00:00,2026-01-04 00:00:00
TXN00019343,1,4178.65,P1,2026-02-17 08:20:00,2026-02-17 08:20:00
TXN00019345,1,-393.4,MEDIUM,2026-06-03 00:00:00,2026-06-03 00:00:00
TXN00019356,1,6782.66,HIGH,2026-10-01 06:07:00,2026-10-01 06:07:00
TXN00019376,1,439.77,HIGH,2026-09-01 18:31:00,2026-09-01 18:31:00
TXN00019385,1,1082.82,H,2026-03-21 00:00:00,2026-03-21 00:00:00
TXN00019392,1,16244.17,H,2026-01-22 00:00:00,2026-01-22 00:00:00
TXN00019402,1,0.0,P3,2026-01-19 13:52:07,2026-01-19 13:52:07
TXN00019409,1,-756.59,MEDIUM,2026-02-19 00:00:00,2026-02-19 00:00:00
TXN00019414,1,996.0,CRITICAL,2026-01-01 00:00:00,2026-01-01 00:00:00
TXN00019434,1,7211.97,MEDIUM,2026-01-15 00:00:00,2026-01-15 00:00:00
TXN00019470,1,3505.15,LOW,2026-03-04 00:00:00,2026-03-04 00:00:00
TXN00019488,1,6544.91,MEDIUM,2026-11-01 04:59:00,2026-11-01 04:59:00
TXN00019490,1,1314.21,CRITICAL,2026-01-20 00:00:00,2026-01-20 00:00:00
TXN00019503,1,1537.27,L,2026-01-22 00:00:00,2026-01-22 00:00:00
TXN00019525,1,5874.15,LOW,2026-01-14 08:32:01,2026-01-14 08:32:01
TXN00019528,1,2653.08,MEDIUM,2026-01-29 00:00:00,2026-01-29 00:00:00
TXN00019537,1,613.06,P3,2026-02-15 13:11:18,2026-02-15 13:11:18
TXN00019539,1,671.14,L,2026-03-12 00:00:00,2026-03-12 00:00:00
TXN00019555,1,15606.92,LOW,2026-01-26 00:00:00,2026-01-26 00:00:00
TXN00019558,1,1769.97,L,2026-04-05 00:00:00,2026-04-05 00:00:00
TXN00019560,1,4923.1,CRITICAL,2026-01-19 00:00:00,2026-01-19 00:00:00
TXN00019564,1,17075.88,P4,2026-03-20 00:00:00,2026-03-20 00:00:00
TXN00019571,1,475.0,M,2026-03-05 00:00:00,2026-03-05 00:00:00
TXN00019581,1,1017.95,P4,2026-03-30 00:00:00,2026-03-30 00:00:00
TXN00019588,1,0.0,MEDIUM,2026-01-25 00:00:00,2026-01-25 00:00:00
TXN00019589,1,2150.0,P2,2026-03-17 00:00:00,2026-03-17 00:00:00
TXN00019596,1,2991.63,HIGH,,
TXN00019601,1,9956.85,P2,2026-09-03 13:14:00,2026-09-03 13:14:00
TXN00019626,1,781.0,MEDIUM,2026-02-13 00:00:00,2026-02-13 00:00:00
TXN00019644,1,1335.62,L,2026-02-03 00:00:00,2026-02-03 00:00:00
TXN00019651,1,7485.82,H,2026-02-13 00:00:00,2026-02-13 00:00:00
TXN00019652,1,1289.49,P1,,
TXN00019657,1,18735.0,P3,2026-03-20 14:00:00,2026-03-20 14:00:00
TXN00019659,1,2545.52,MEDIUM,2026-03-10 00:00:00,2026-03-10 00:00:00
TXN00019661,1,0.0,P2,2026-02-21 09:56:09,2026-02-21 09:56:09
TXN00019667,1,0.0,MEDIUM,2026-03-17 23:14:00,2026-03-17 23:14:00
TXN00019669,2,3545.43,"MEDIUM,P4",2026-01-13 18:43:01,2026-03-11 00:00:00
TXN00019681,1,9661.7,HIGH,2026-02-04 00:00:00,2026-02-04 00:00:00
TXN00019683,1,-363.03,MEDIUM,2026-02-03 15:14:00,2026-02-03 15:14:00
TXN00019695,1,1782.96,M,,
TXN00019708,1,1943.24,LOW,,
TXN00019710,1,739.61,HIGH,2026-01-25 16:01:33,2026-01-25 16:01:33
TXN00019717,1,1122.85,LOW,2026-02-20 19:33:19,2026-02-20 19:33:19
TXN00019719,1,4373.83,HIGH,2026-04-02 20:20:18,2026-04-02 20:20:18
TXN00019722,1,11641.0,H,2026-02-17 00:00:00,2026-02-17 00:00:00
TXN00019737,1,174.11,MEDIUM,2026-01-23 00:00:00,2026-01-23 00:00:00
TXN00019738,1,584.74,P4,2026-03-26 03:59:33,2026-03-26 03:59:33
TXN00019762,1,978.26,HIGH,2026-02-01 11:13:12,2026-02-01 11:13:12
TXN00019768,1,537.48,H,2026-03-31 00:00:00,2026-03-31 00:00:00
TXN00019782,1,2150.18,P2,2026-01-28 00:00:00,2026-01-28 00:00:00
TXN00019784,1,2591.32,LOW,2026-03-10 00:00:00,2026-03-10 00:00:00
TXN00019786,1,1377.81,CRIT,2026-03-17 00:00:00,2026-03-17 00:00:00
TXN00019791,1,376.0,L,2026-02-08 00:00:00,2026-02-08 00:00:00
TXN00019810,1,2801.1,HIGH,,
TXN00019824,1,755.08,CRITICAL,2026-02-05 00:00:00,2026-02-05 00:00:00
TXN00019834,1,41457.94,P4,2026-01-14 00:00:00,2026-01-14 00:00:00
TXN00019838,1,2926.76,P1,2026-02-19 00:00:00,2026-02-19 00:00:00
TXN00019856,1,0.0,HIGH,2026-02-03 21:18:46,2026-02-03 21:18:46
TXN00019872,1,2597.87,P3,2026-03-10 00:00:00,2026-03-10 00:00:00
TXN00019876,1,2134.32,LOW,,
TXN00019885,1,2738.74,MEDIUM,2026-02-23 00:00:00,2026-02-23 00:00:00
TXN00019898,1,861.86,MEDIUM,2026-03-15 20:30:00,2026-03-15 20:30:00
TXN00019900,1,4072.76,MEDIUM,2026-01-27 00:00:00,2026-01-27 00:00:00
TXN00019908,1,14932.0,L,2026-02-18 00:00:00,2026-02-18 00:00:00
TXN00019912,1,2124.72,L,2026-03-08 00:41:12,2026-03-08 00:41:12
TXN00019914,1,3065.07,P3,2026-01-22 00:00:00,2026-01-22 00:00:00
TXN00019934,1,-2640.42,LOW,2026-02-21 00:00:00,2026-02-21 00:00:00
TXN00019939,1,1954.14,P3,2026-02-20 00:00:00,2026-02-20 00:00:00
TXN00019943,1,728.13,P4,2026-01-05 00:00:00,2026-01-05 00:00:00
TXN00019947,1,3167.22,M,2026-01-07 00:00:00,2026-01-07 00:00:00
TXN00019956,1,503.49,L,2026-03-09 00:00:00,2026-03-09 00:00:00
TXN00019971,1,8720.88,L,2026-07-03 03:53:00,2026-07-03 03:53:00
TXN00019983,1,8084.93,HIGH,2026-04-01 00:00:00,2026-04-01 00:00:00
TXN00030234,1,1915.5,M,,
TXN00031469,1,2300.99,CRIT,2026-01-03 00:40:11,2026-01-03 00:40:11
TXN00032094,1,1381.95,M,2026-02-20 00:00:00,2026-02-20 00:00:00
TXN00032415,1,23005.71,MEDIUM,2026-02-24 00:00:00,2026-02-24 00:00:00
TXN00032619,1,2826.04,M,2026-05-01 19:21:00,2026-05-01 19:21:00
TXN00032709,1,4152.0,M,,
TXN00033788,1,-664.74,LOW,2026-01-07 00:00:00,2026-01-07 00:00:00
TXN00033964,1,4254.9,H,2026-03-25 00:00:00,2026-03-25 00:00:00
TXN00034155,1,736.99,M,2026-05-15 00:00:00,2026-05-15 00:00:00
TXN00034179,1,3258.82,CRIT,2026-04-07 00:00:00,2026-04-07 00:00:00
TXN00034198,1,2387.46,P2,2026-03-23 00:00:00,2026-03-23 00:00:00
TXN00034566,1,2696.0,L,2026-01-15 00:00:00,2026-01-15 00:00:00
TXN00035157,1,4673.28,CRITICAL,,
TXN00035789,1,1813.99,LOW,2026-03-08 00:00:00,2026-03-08 00:00:00
TXN00036574,1,676.79,P3,2026-02-09 00:00:00,2026-02-09 00:00:00
TXN00036584,1,-3309.31,H,2026-01-04 00:00:00,2026-01-04 00:00:00
TXN00037348,1,2069.0,MEDIUM,2026-01-05 18:15:09,2026-01-05 18:15:09
TXN00037497,1,419.0,CRITICAL,2026-02-23 00:00:00,2026-02-23 00:00:00
TXN00038189,1,754.07,P3,,
TXN00038794,1,1144.0,P2,2026-04-10 02:16:42,2026-04-10 02:16:42
TXN00039623,1,935.0,CRITICAL,2026-02-21 00:00:00,2026-02-21 00:00:00
TXN00040959,1,823.15,H,2026-03-13 00:00:00,2026-03-13 00:00:00
TXN00041176,1,8162.73,HIGH,2026-06-02 17:22:00,2026-06-02 17:22:00
TXN00041888,1,3064.59,P2,,
TXN00041980,1,565.73,HIGH,2026-03-19 15:57:00,2026-03-19 15:57:00
TXN00042233,1,0.0,P2,2026-04-24 16:53:03,2026-04-24 16:53:03
TXN00042287,1,1318.76,M,2026-02-27 00:00:00,2026-02-27 00:00:00
TXN00043861,1,422.31,P2,2026-02-03 21:00:29,2026-02-03 21:00:29
TXN00044508,1,0.0,P2,2026-04-01 00:00:00,2026-04-01 00:00:00
TXN00044609,1,771.44,P3,,
TXN00045816,1,2928.28,HIGH,2026-09-01 00:00:00,2026-09-01 00:00:00
TXN00046623,1,6432.0,P2,2026-05-03 12:55:00,2026-05-03 12:55:00
TXN00047225,1,0.0,P4,2026-02-05 20:41:10,2026-02-05 20:41:10
TXN00048192,1,1863.22,L,2026-09-03 00:00:00,2026-09-03 00:00:00
TXN00049297,1,1707.55,P3,,
TXN00049383,1,614.57,LOW,2026-01-31 19:44:25,2026-01-31 19:44:25
TXN00049458,1,12414.63,CRIT,2026-02-22 18:45:00,2026-02-22 18:45:00
TXN00050079,1,2659.07,P4,2026-10-01 21:54:00,2026-10-01 21:54:00
TXN00050572,1,0.0,P1,2026-02-03 00:00:00,2026-02-03 00:00:00
TXN00051122,1,348.47,LOW,2026-03-18 00:00:00,2026-03-18 00:00:00
TXN00051555,1,2417.43,P2,2026-03-11 00:00:00,2026-03-11 00:00:00
TXN00051763,1,830.25,LOW,,
TXN00053543,1,299.18,LOW,2026-01-25 00:00:00,2026-01-25 00:00:00
TXN00054083,1,664.5,M,2026-02-05 00:00:00,2026-02-05 00:00:00
TXN00054263,1,824.86,H,2026-03-21 11:33:48,2026-03-21 11:33:48
TXN00055417,1,9306.13,P4,2026-03-25 07:56:30,2026-03-25 07:56:30
TXN00056546,1,0.0,M,2026-03-14 00:00:00,2026-03-14 00:00:00
TXN00056695,1,-3475.46,P1,2026-03-19 11:00:00,2026-03-19 11:00:00
TXN00058280,1,834.87,MEDIUM,2026-01-31 00:00:00,2026-01-31 00:00:00
TXN00058495,1,543.72,P2,2026-04-04 00:00:00,2026-04-04 00:00:00
TXN00058515,1,216.17,HIGH,2026-01-31 15:38:00,2026-01-31 15:38:00
TXN00059214,1,2012.0,MEDIUM,2026-03-03 21:54:00,2026-03-03 21:54:00
TXN00059223,1,902.0,H,2026-02-17 00:00:00,2026-02-17 00:00:00
TXN00059284,1,1857.0,P3,2026-01-15 00:00:00,2026-01-15 00:00:00
TXN00059408,1,8028.0,HIGH,2026-03-25 00:00:00,2026-03-25 00:00:00
TXN00059954,1,1289.25,MEDIUM,2026-03-18 00:00:00,2026-03-18 00:00:00
TXN00060420,1,1505.75,M,2026-03-19 00:00:00,2026-03-19 00:00:00
TXN00061071,1,0.0,P1,2026-02-10 00:00:00,2026-02-10 00:00:00
TXN00063034,1,3681.27,P2,2026-01-26 00:00:00,2026-01-26 00:00:00
TXN00064529,1,472.0,MEDIUM,2026-03-09 00:00:00,2026-03-09 00:00:00
TXN00065627,1,-3428.7,H,2026-02-13 00:00:00,2026-02-13 00:00:00
TXN00065742,1,470.0,MEDIUM,,
TXN00066039,1,1372.0,P4,2026-01-22 06:27:51,2026-01-22 06:27:51
TXN00066186,1,5546.22,HIGH,2026-02-28 00:00:00,2026-02-28 00:00:00
TXN00066991,1,1890.93,L,2026-01-09 00:00:00,2026-01-09 00:00:00
TXN00068399,1,562.25,HIGH,2026-01-31 00:00:00,2026-01-31 00:00:00
TXN00071282,1,4105.21,P1,2026-03-21 02:45:00,2026-03-21 02:45:00
TXN00072059,1,1209.0,MEDIUM,2026-02-14 04:04:39,2026-02-14 04:04:39
TXN00073646,1,7863.78,HIGH,2026-01-31 00:00:00,2026-01-31 00:00:00
TXN00074121,1,1678.99,M,2026-03-19 00:00:00,2026-03-19 00:00:00
TXN00074133,1,546.0,P3,2026-04-26 00:00:00,2026-04-26 00:00:00
TXN00074548,1,-4626.55,P2,2026-02-22 23:25:00,2026-02-22 23:25:00
TXN00074714,1,2166.47,HIGH,2026-03-30 00:00:00,2026-03-30 00:00:00
TXN00074852,1,1652.05,MEDIUM,,
TXN00076059,1,1726.97,H,2026-04-01 00:00:00,2026-04-01 00:00:00
TXN00076688,1,355.19,LOW,2026-04-06 00:00:00,2026-04-06 00:00:00
TXN00078658,1,2283.69,CRITICAL,2026-03-01 00:00:00,2026-03-01 00:00:00
TXN00078938,1,2889.21,P3,2026-01-18 00:00:00,2026-01-18 00:00:00
TXN00079001,1,5620.82,P4,2026-03-15 00:00:00,2026-03-15 00:00:00
TXN00080108,1,1189.65,P2,2026-03-22 14:28:00,2026-03-22 14:28:00
TXN00081593,1,5676.76,MEDIUM,2026-02-01 01:35:11,2026-02-01 01:35:11
TXN00081933,1,5283.13,H,2026-02-22 19:21:00,2026-02-22 19:21:00
TXN00081951,1,3816.43,P3,,
TXN00082330,1,2452.3,P1,2026-01-04 21:31:00,2026-01-04 21:31:00
TXN00082870,1,543.0,P4,2026-01-30 00:00:00,2026-01-30 00:00:00
TXN00083297,1,0.0,P1,2026-04-05 00:00:00,2026-04-05 00:00:00
TXN00083913,1,732.0,P2,2026-03-20 07:54:58,2026-03-20 07:54:58
TXN00084117,1,3956.74,HIGH,2026-02-11 21:36:27,2026-02-11 21:36:27
TXN00084424,1,1535.24,L,2026-03-18 00:00:00,2026-03-18 00:00:00
TXN00084758,1,0.0,H,2026-02-26 00:00:00,2026-02-26 00:00:00
TXN00084777,1,-1091.87,M,,
TXN00084920,1,0.0,M,2026-03-26 20:35:00,2026-03-26 20:35:00
TXN00085698,1,551.1,HIGH,2026-01-23 03:07:30,2026-01-23 03:07:30
TXN00085757,1,585.8,CRITICAL,2026-04-02 00:00:00,2026-04-02 00:00:00
TXN00086247,1,1425.14,HIGH,2026-01-04 00:00:00,2026-01-04 00:00:00
TXN00086757,1,1161.24,P1,2026-02-02 00:00:00,2026-02-02 00:00:00
TXN00087166,1,2084.49,MEDIUM,2026-02-20 00:00:00,2026-02-20 00:00:00
TXN00088490,1,4274.13,HIGH,2026-03-17 00:00:00,2026-03-17 00:00:00
TXN00088540,1,221.01,HIGH,2026-01-31 00:00:00,2026-01-31 00:00:00
TXN00091289,1,954.04,CRIT,2026-03-19 00:00:00,2026-03-19 00:00:00
TXN00091755,1,3762.83,CRIT,,
TXN00094213,1,-1411.26,HIGH,2026-02-01 00:00:00,2026-02-01 00:00:00
TXN00094322,1,2530.5,MEDIUM,2026-03-29 00:00:00,2026-03-29 00:00:00
TXN00094657,1,2556.0,HIGH,2026-04-23 00:00:00,2026-04-23 00:00:00
TXN00094670,1,33780.71,L,2026-03-19 00:00:00,2026-03-19 00:00:00
TXN00095066,1,731.0,M,,
TXN00095161,1,4157.35,P4,2026-03-24 00:00:00,2026-03-24 00:00:00
TXN00095203,1,3668.05,HIGH,2026-02-13 00:00:00,2026-02-13 00:00:00
TXN00095920,1,45384.61,H,2026-02-13 18:50:00,2026-02-13 18:50:00
TXN00096416,1,5544.6,MEDIUM,2026-01-20 22:44:00,2026-01-20 22:44:00
TXN00096928,1,2456.94,L,2026-01-08 02:03:43,2026-01-08 02:03:43
TXN00097124,1,1596.33,HIGH,2026-04-12 00:00:00,2026-04-12 00:00:00
TXN00098339,1,194.24,L,2026-01-28 00:00:00,2026-01-28 00:00:00
TXN00098409,1,645.47,HIGH,2026-01-09 22:50:47,2026-01-09 22:50:47
TXN00099329,1,2454.92,P4,2026-03-10 00:00:00,2026-03-10 00:00:00
TXN00099966,1,-841.29,M,2026-01-27 09:02:00,2026-01-27 09:02:00
